0	118.19	48			604.004
0	121.475	48			581.302
0	126.549	48			81.3799
0	132.832	48			11.9394
0	115.229	48			656.523
0	120.976	48			129.977
0	121.587	48			51.1409
0	146.389	48			16.2646
0	118.339	48			29.9433
0	115.652	48			1082.67
0	154.462	48			15.4829
0	123.559	48			237.51
0	123.966	48			57.3434
0	118.801	48			349.063
0	124.123	48			28.917
0	121.115	48			54.0067
0	123.846	48			45.0158
0	126.546	48			17.3389
0	115.443	48			191.342
0	143.875	48			10.2746
0	115.098	48			237.537
0	129.695	48			32.6957
0	117.986	48			84.1413
0	134.83	48			59.2714
0	118.219	48			107.958
0	143.976	48			173.876
0	123.76	48			68.2606
0	134.738	48			32.4003
0	118.015	48			485.826
0	129.583	48			20.4627
1	112.855	73			17.62
1	100.227	73			35.6018
1	115.785	73			36.6083
1	92.5575	73			200.297
1	92.6503	73			182.376
1	100.042	73			55.9133
1	106.29	73			38.8398
1	92.6503	73			218.333
1	103.079	73			78.7087
1	100.553	73			83.786
1	103.545	73			43.5028
1	95.1758	73			37.61
1	97.7014	73			44.4069
1	106.29	73			117.843
1	137.238	73			17.3081
1	90.1579	73			1045.96
1	100.553	73			63.472
1	137.168	73			35.843
1	100.857	73			51.6392
1	95.4795	73			192.623
1	95.4795	73			224.107
1	103.545	73			72.3902
1	92.6503	73			39.1957
1	89.9393	73			227.417
1	102.753	73			204.531
1	95.1758	73			89.109
1	87.321	73			153.187
1	97.7014	73			215.014
1	108.689	73			350.586
1	186.262	73			11.3474
2	113.277	58			19.4282
2	121.734	58			37.4936
2	113.41	58			23.0853
2	105.186	58			156.148
2	99.9753	58			266.963
2	102.523	58			344.197
2	102.828	58			45.4625
2	113.27	58			90.4152
2	100.14	58			209.353
2	102.663	58			172.592
2	105.491	58			86.6475
2	102.498	58			96.425
2	110.538	58			30.2457
2	102.955	58			41.0304
2	108.288	58			700.52
2	110.27	58			41.67
2	110.772	58			28.7411
2	105.32	58			241.061
2	112.856	58			42.864
2	117.966	58			32.0537
2	112.589	58			261.109
2	100.268	58			1727.05
2	99.9753	58			169.775
2	110.162	58			368.466
2	110.582	58			124.505
2	97.4773	58			190.886
2	115.723	58			12.942
2	102.962	58			108.053
2	117.87	58			22.1187
2	105.256	58			38.2084
3	101.295	56			53.7661
3	93.8561	56			128.151
3	103.879	56			229.5
3	103.879	56			109.98
3	103.975	56			81.8237
3	99.3138	56			207.609
3	98.7601	56			201.585
3	101.296	56			52.6779
3	98.5666	56			112.974
3	101.325	56			69.3342
3	98.77	56			38.2105
3	101.247	56			97.1287
3	101.491	56			134.01
3	98.6161	56			1028.59
3	93.5758	56			16050.6
3	93.9535	56			4754.84
3	101.701	56			271.001
3	117.034	56			18.9
3	111.772	56			20.905
3	99.0213	56			402.938
3	101.344	56			67.7989
3	103.976	56			72.6062
3	99.1668	56			449.207
3	103.879	56			192.137
3	101.101	56			430.473
3	103.879	56			96.5584
3	101.295	56			124.786
3	98.8675	56			953.466
3	104.023	56			160.077
3	101.548	56			194.978
4	124.32	58			134.086
4	118.464	58			202.903
4	118.464	58			136.591
4	115.484	58			183.724
4	115.526	58			173.249
4	118.476	58			98.0797
4	115.593	58			96.7537
4	121.414	58			540.88
4	115.508	58			1827.47
4	118.446	58			330.124
4	124.32	58			55.2621
4	136.357	58			337.623
4	133.293	58			12.9238
4	168.81	58			9.07897
4	118.427	58			209.215
4	115.484	58			463.11
4	115.574	58			140.076
4	112.565	58			345.975
4	127.512	58			26.235
4	130.274	58			15.4341
4	115.574	58			128.656
4	118.512	58			57.5038
4	118.446	58			193.189
4	112.589	58			789.622
4	121.461	58			20.7935
4	112.589	58			2375.55
4	159.993	58			11.5535
4	124.386	58			64.5957
4	133.139	58			48.0367
4	118.452	58			132.546
5	93.3205	78			32.4734
5	95.4856	78			33.1491
5	103.356	78			42.286
5	98.7115	78			71.9318
5	93.3205	78			168.091
5	105.947	78			68.5332
5	107.729	78			21.0402
5	88.1443	78			185.783
5	91.0424	78			75.9434
5	90.5209	78			172.527
5	98.391	78			27.2862
5	136.314	78			13.2976
5	85.9791	78			253.721
5	96.9647	78			51.4812
5	117.947	78			26.0268
5	93.4262	78			55.007
5	88.4615	78			64.144
5	90.5209	78			35.7095
5	90.8381	78			33.5583
5	105.845	78			21.1915
5	90.7467	78			27.9862
5	95.8029	78			86.3057
5	100.768	78			41.6059
5	90.9439	78			55.4714
5	88.5601	78			105.656
5	103.166	78			208.789
5	103.676	78			170.568
5	100.873	78			79.7054
5	96.0176	78			42.5079
5	96.0144	78			81.3706
6	101.666	51			747.649
6	102.513	51			65.9642
6	118.07	51			47.4103
6	113.295	51			21.241
6	106.397	51			28.1553
6	103.92	51			194.055
6	106.603	51			23.9437
6	105.247	51			107.367
