<<<<<<< HEAD
1	103.079	73			109.301
0	0	0			0
1	113.074	73			57.5144
0	0	0			0
1	95.0128	73			256.745
0	0	0			0
1	103.297	73			62.4886
0	0	0			0
1	102.845	73			69.2062
0	0	0			0
1	105.86	73			64.9393
0	0	0			0
1	118.091	73			40.944
0	0	0			0
1	92.6503	73			116.45
0	0	0			0
1	118.091	73			90.255
0	0	0			0
1	103.382	73			133.926
0	0	0			0
1	106.29	73			207.85
0	0	0			0
1	123.454	73			25.0388
0	0	0			0
1	95.1758	73			216.169
0	0	0			0
1	100.764	73			86.4747
0	0	0			0
1	108.082	73			66.7274
0	0	0			0
1	105.278	73			58.5419
0	0	0			0
1	120.836	73			47.649
0	0	0			0
1	100.32	73			79.8187
0	0	0			0
1	98.2941	73			102.65
0	0	0			0
1	92.6503	73			308.27
0	0	0			0
1	107.804	73			49.4813
0	0	0			0
1	99.9489	73			199.566
0	0	0			0
1	103.545	73			242.966
0	0	0			0
1	92.4872	73			499.92
0	0	0			0
1	111.471	73			85.693
0	0	0			0
19	102.605	63			14618.8
1	100.227	73			96.0663
0	0	0			0
19	122.077	63			227.237
19	102.921	63			238.744
1	98.1682	73			632.088
0	0	0			0
19	111.139	63			159.057
1	95.1758	73			53.2116
0	0	0			0
1	103.382	73			45.1429
0	0	0			0
19	116.831	63			182.834
1	103.545	73			116.191
0	0	0			0
19	111.102	63			142.497
1	95.1758	73			59.5489
0	0	0			0
1	100.168	73			172.757
0	0	0			0
19	105.739	63			212.817
19	111.152	63			39.93
19	110.981	63			271.544
19	100.19	63			802.181
20	95.9254	66			78.972
20	141.497	66			13.299
20	106.289	66			112.359
20	116.486	66			198.931
20	101.169	66			49.992
20	95.9719	66			1027.97
20	103.726	66			57.8184
20	92.9653	66			325.642
20	96.2932	66			125.784
20	100.658	66			99.8879
20	162.758	66			8.41049
20	103.603	66			16.8455
20	108.717	66			9.62535
20	108.854	66			28.7804
20	93.4692	66			1133.88
20	98.3527	66			408.018
20	119.73	66			32.0918
20	101.285	66			286.119
20	112.311	66			64.8678
20	101.469	66			11.8235
21	118.501	67			15.3618
21	115.734	67			88.3192
21	118.501	67			92.958
21	172.746	67			19.7116
21	104.671	67			455.017
21	101.72	67			1894.93
21	115.74	67			43.3649
21	158.874	67			9.83478
21	127.255	67			59.7993
21	104.664	67			208.476
21	104.494	67			48.3933
21	112.79	67			97.9799
21	144.381	67			10.4602
21	127.686	67			110.129
21	132.464	67			313.998
21	132.705	67			101.217
21	115.74	67			315.348
21	129.571	67			13.8324
21	101.897	67			136.207
21	124.353	67			111.433
22	100.253	62			19.1901
22	117.861	62			14.6505
22	118.88	62			47.8114
22	98.3774	62			38.2713
22	99.8969	62			56.0257
22	121.328	62			11.6047
22	121.639	62			21.2372
22	148.187	62			8.0902
22	102.268	62			53.9155
22	102.268	62			48.6324
22	131.125	62			22.1473
22	106.036	62			1224.04
22	98.7684	62			13.9765
22	103.743	62			121.691
22	106.87	62			24.9032
22	116.509	62			21.7651
22	132.669	62			11.8958
22	96.4964	62			71.6935
22	101	62			25.9532
22	102.258	62			22.9664
23	121.079	65			9.86034
23	103.301	65			30.5399
23	126.046	65			10.5452
23	110.933	65			67.304
23	104.74	65			425.119
23	109.051	65			56.212
23	143.03	65			10.9902
23	103.446	65			319.671
23	115.042	65			43.0218
23	103.738	65			175.114
23	104.815	65			66.5704
23	126.05	65			22.565
23	113.165	65			494.961
23	120.934	65			10.5977
23	102.075	65			142.883
23	107.301	65			47.9281
23	112.082	65			48.4627
23	101.33	65			593.083
23	128.28	65			18.7577
23	127.461	65			30.6527
24	125.504	58			13.8625
24	119.466	58			29.1195
24	120.17	58			11.6928
24	98.6041	58			5249.93
24	122.546	58			19.5268
24	114.699	58			95.6347
24	137.793	58			25.4672
24	114.744	58			88.6007
24	125.504	58			68.1778
24	96.6062	58			70.769
24	117.234	58			10.9214
24	125.481	58			10.3557
24	109.833	58			36.2102
24	117.166	58			23.6993
24	114.392	58			13.9663
24	114.767	58			16.3416
24	109.387	58			81.125
24	96.16	58			42.7526
24	96.16	58			97.7129
24	98.6041	58			66.7918
25	110.421	48			760.661
25	126.755	48			13.3574
25	113.441	48			52.1368
25	110.662	48			97.9291
25	116.127	48			31.9046
25	124.286	48			18.8633
25	111.227	48			127.358
25	114.05	48			49.0819
25	116.127	48			74.7427
25	105.453	48			216.02
25	113.506	48			130.806
25	117.071	48			17.8651
25	110.747	48			116.444
25	121.945	48			57.7469
25	111.461	48			39.5271
25	108.382	48			707.462
25	105.375	48			6453.37
25	115.786	48			27.5986
25	113.754	48			45.9475
25	110.499	48			11672.9
26	109.946	68			160.286
26	126.912	68			53.574
26	123.914	68			358.181
26	129.831	68			19.9911
26	112.559	68			101.333
26	146.859	68			23.5245
26	118.371	68			49.6881
26	107.035	68			617.594
26	132.302	68			107.462
26	109.797	68			387.223
26	132.444	68			28.6235
26	129.61	68			620.572
26	118.454	68			44.2636
26	118.454	68			144.512
26	124.227	68			30.6699
26	124.292	68			28.6212
26	126.848	68			448.312
26	121.373	68			35.1967
26	109.797	68			418.857
26	162.708	68			17.5435
27	87.9692	59			235.574
27	88.563	59			152.514
27	87.9692	59			113.227
27	90.1685	59			24.9878
27	96.7008	59			178.032
27	94.4033	59			66.1833
27	94.5671	59			28.3244
27	117.547	59			16.1592
27	88.2313	59			68.5193
27	106.456	59			19.1602
27	85.606	59			137.81
27	87.9692	59			84.4233
27	92.251	59			100.062
27	87.9692	59			192.62
27	85.7699	59			95.6401
27	83.8327	59			119.111
27	92.7507	59			180.203
27	121.673	59			19.0124
27	88.563	59			440.253
27	95.4887	59			2525.28
28	81.7597	73			338.864
28	82.1562	73			104.338
28	91.3875	73			21.6401
28	75.502	73			1100.12
28	86.7862	73			16.5209
=======
0	58.8156	33			2.40415
0	0	0			0
0	0	0			0
0	65.7733	33			4.06436
0	0	0			0
0	0	0			0
0	62.7259	33			2.60121
0	0	0			0
0	0	0			0
0	71.0457	33			2.34633
0	0	0			0
0	0	0			0
0	58.8156	33			2.36787
0	0	0			0
0	0	0			0
0	58.8156	33			2.39204
0	0	0			0
0	0	0			0
0	60.6599	33			4.09135
0	0	0			0
0	0	0			0
0	58.736	33			2.88683
0	0	0			0
0	0	0			0
0	57.3316	33			3.06985
0	0	0			0
0	0	0			0
0	58.8156	33			2.0271
0	0	0			0
0	0	0			0
0	57.3316	33			4.17793
0	0	0			0
0	0	0			0
0	59.3976	33			3.88223
0	0	0			0
0	0	0			0
0	57.3316	33			4.54896
0	0	0			0
0	0	0			0
0	57.3316	33			6.05914
0	0	0			0
0	0	0			0
0	57.3316	33			2.82585
0	0	0			0
0	0	0			0
0	58.736	33			3.97648
0	0	0			0
0	0	0			0
0	60.6599	33			2.69677
0	0	0			0
0	0	0			0
0	60.7394	33			1.93396
0	0	0			0
0	0	0			0
0	57.3316	33			2.54287
0	0	0			0
0	0	0			0
0	57.3316	33			6.73999
0	0	0			0
0	0	0			0
0	58.8156	33			2.48775
0	0	0			0
0	0	0			0
0	65.7733	33			3.99907
0	0	0			0
0	0	0			0
0	62.7259	33			2.80279
0	0	0			0
0	0	0			0
0	71.0457	33			2.31242
0	0	0			0
0	0	0			0
0	58.8156	33			2.3713
0	0	0			0
0	0	0			0
0	65.7733	33			3.98676
0	0	0			0
0	0	0			0
0	62.7259	33			2.48402
0	0	0			0
0	0	0			0
0	71.0457	33			2.32181
0	0	0			0
0	0	0			0
0	58.8156	33			2.35551
0	0	0			0
0	0	0			0
0	58.8156	33			2.35443
0	0	0			0
0	0	0			0
0	60.6599	33			3.9579
0	0	0			0
0	0	0			0
0	58.736	33			2.93302
0	0	0			0
0	0	0			0
0	57.3316	33			3.00508
0	0	0			0
0	0	0			0
0	58.8156	33			2.02215
0	0	0			0
0	0	0			0
0	58.8156	33			2.46424
0	0	0			0
0	0	0			0
0	65.7733	33			5.06293
0	0	0			0
0	0	0			0
0	62.7259	33			3.12241
0	0	0			0
0	0	0			0
0	71.0457	33			2.86198
0	0	0			0
0	0	0			0
0	58.8156	33			2.59118
0	0	0			0
0	0	0			0
0	58.8156	33			3.00331
0	0	0			0
0	0	0			0
0	60.6599	33			4.95643
0	0	0			0
0	0	0			0
0	58.736	33			3.4397
0	0	0			0
0	0	0			0
0	57.3316	33			3.60523
0	0	0			0
0	0	0			0
0	58.8156	33			2.4037
0	0	0			0
0	0	0			0
0	65.7733	33			3.99613
0	0	0			0
0	0	0			0
0	62.7259	33			2.50886
0	0	0			0
0	0	0			0
0	71.0457	33			2.29786
0	0	0			0
0	0	0			0
0	58.8156	33			2.27449
0	0	0			0
0	0	0			0
0	58.8156	33			2.32926
0	0	0			0
0	0	0			0
0	60.6599	33			4.02936
0	0	0			0
0	0	0			0
0	58.736	33			2.9055
0	0	0			0
0	0	0			0
0	57.3316	33			3.03206
0	0	0			0
0	0	0			0
0	58.8156	33			2.0447
0	0	0			0
0	0	0			0
>>>>>>> 656a210bd8b33589b8534cf763154a11f116a0e8
